timestamp,methane,air_quality,temperature,humidity,risk
2026-06-25 11:32:30,484,265,28,42,Warning
2026-06-25 11:32:35,833,553,31,93,Critical
2026-06-25 11:32:40,74,79,29,59,Safe
2026-06-25 11:32:45,154,500,33,81,Warning
2026-06-25 11:32:50,588,580,29,67,High Risk
2026-06-25 11:32:55,775,598,42,30,Critical
2026-06-25 11:33:00,277,405,23,64,Warning
2026-06-25 11:33:05,93,351,28,85,Warning
2026-06-25 11:33:10,173,545,33,94,High Risk
2026-06-25 11:33:15,391,258,43,33,Warning
2026-06-25 11:33:20,575,469,32,52,High Risk
2026-06-25 11:33:25,852,286,38,87,High Risk
2026-06-25 11:33:30,934,556,23,37,Critical
2026-06-25 11:33:35,262,347,23,65,Warning
2026-06-25 11:33:40,981,478,31,58,High Risk
2026-06-25 11:33:45,320,69,24,69,Safe
2026-06-25 11:33:50,598,82,31,34,Warning
2026-06-25 11:33:55,851,94,36,54,Warning
2026-06-25 11:34:00,776,84,21,85,Warning
2026-06-25 11:34:05,188,533,28,39,Warning
2026-06-25 11:34:10,84,55,30,88,Safe
2026-06-25 11:34:15,931,118,29,58,Warning
2026-06-25 11:34:20,204,280,36,42,Safe
2026-06-25 11:34:25,178,463,38,61,Warning
2026-06-25 11:34:30,581,333,31,93,High Risk
2026-06-25 11:34:35,342,159,23,43,Safe
2026-06-25 11:34:40,642,163,37,40,Warning
2026-06-25 11:34:45,739,534,37,33,High Risk
2026-06-25 11:34:50,689,565,40,35,High Risk
2026-06-25 11:34:55,301,494,44,85,High Risk
2026-06-25 11:35:00,369,426,30,75,Warning
2026-06-25 11:35:05,66,188,27,50,Safe
2026-06-25 11:35:10,234,502,27,71,Warning
2026-06-25 11:35:15,711,59,38,48,Warning
2026-06-25 11:35:20,147,94,26,71,Safe
2026-06-25 11:35:25,251,218,20,48,Warning
2026-06-25 11:35:30,187,326,45,43,Warning
2026-06-25 11:35:35,752,262,43,61,High Risk
2026-06-25 11:35:40,745,88,24,95,Warning
2026-06-25 11:35:45,423,558,41,76,High Risk
2026-06-25 11:35:50,417,198,42,66,Warning
2026-06-25 11:35:55,621,92,23,48,Warning
2026-06-25 11:36:00,352,382,33,75,Warning
2026-06-25 11:36:05,589,365,30,43,High Risk
2026-06-25 11:36:10,724,596,37,57,High Risk
2026-06-25 11:36:15,108,210,29,32,Safe
2026-06-25 11:36:20,683,449,39,56,High Risk
2026-06-25 11:36:25,124,67,22,53,Safe
2026-06-25 11:36:30,166,276,26,53,Safe
2026-06-25 11:36:35,456,403,23,75,Warning
2026-06-25 11:36:40,361,79,31,32,Safe
2026-06-25 11:36:45,348,401,32,94,High Risk
2026-06-25 11:36:50,643,263,21,34,Warning
2026-06-25 11:36:55,766,492,43,61,Critical
2026-06-25 11:37:00,599,209,27,58,Warning
2026-06-25 11:37:05,461,159,33,90,Warning
2026-06-25 11:37:10,640,290,34,93,High Risk
2026-06-25 11:37:15,521,157,41,40,Warning
2026-06-25 11:37:20,930,526,28,35,Critical
2026-06-25 11:37:25,744,78,28,87,Warning
2026-06-25 11:37:30,583,541,36,44,High Risk
2026-06-25 11:37:35,500,64,34,33,Safe
2026-06-25 11:37:40,968,327,41,77,High Risk
2026-06-25 11:37:45,598,183,30,31,Warning
2026-06-25 11:37:50,68,305,38,31,Safe
2026-06-25 11:37:55,359,502,29,57,High Risk
2026-06-25 11:38:00,573,231,28,63,Warning
2026-06-25 11:38:05,768,276,24,67,High Risk
2026-06-25 11:38:10,506,304,38,69,Warning
2026-06-25 11:38:15,884,433,37,30,High Risk
2026-06-25 11:38:20,925,88,36,73,Warning
2026-06-25 11:38:25,612,443,39,73,High Risk
2026-06-25 11:38:30,125,414,42,66,Warning
2026-06-25 11:38:35,184,312,33,68,Safe
2026-06-25 11:38:40,421,152,34,38,Safe
2026-06-25 11:38:45,668,214,29,84,Warning
2026-06-25 11:38:50,288,428,27,40,Warning
2026-06-25 11:38:55,892,352,43,31,Critical
2026-06-25 11:39:00,328,527,40,65,High Risk
2026-06-25 11:39:05,288,373,24,50,Warning
2026-06-25 11:39:10,535,361,20,66,High Risk
2026-06-25 11:39:15,597,361,33,35,High Risk
2026-06-25 11:39:20,861,330,35,35,High Risk
2026-06-25 11:39:25,754,589,36,60,Critical
2026-06-25 11:39:30,306,360,25,52,Warning
2026-06-25 11:39:35,225,102,24,89,Safe
2026-06-25 11:39:40,836,241,39,30,High Risk
2026-06-25 11:39:45,958,482,39,94,Critical
2026-06-25 11:39:50,942,79,26,39,Warning
2026-06-25 11:39:55,922,119,43,35,High Risk
2026-06-25 11:40:00,973,332,27,94,High Risk
2026-06-25 11:40:05,270,518,45,65,High Risk
2026-06-25 11:40:10,151,428,30,92,Warning
2026-06-25 11:40:15,91,545,34,32,Warning
2026-06-25 11:40:20,382,577,32,50,High Risk
2026-06-25 11:40:25,429,540,41,46,High Risk
2026-06-25 11:40:30,612,278,31,81,Warning
2026-06-25 11:40:35,789,402,30,92,Critical
2026-06-25 11:40:40,497,578,31,71,High Risk
2026-06-25 11:40:45,358,366,44,34,High Risk
2026-06-25 11:40:50,695,554,38,87,Critical
2026-06-25 11:40:55,257,584,30,70,High Risk
2026-06-25 11:41:00,987,587,45,42,Critical
2026-06-25 11:41:05,813,64,45,66,High Risk
2026-06-25 11:41:10,531,169,24,70,Warning
2026-06-25 11:41:15,467,439,28,80,Warning
2026-06-25 11:41:20,403,63,38,70,Safe
2026-06-25 11:41:25,976,117,37,48,Warning
2026-06-25 11:41:30,199,176,35,89,Safe
2026-06-25 11:41:35,762,360,30,78,High Risk
2026-06-25 11:41:40,133,377,26,74,Warning
2026-06-25 11:41:45,395,529,28,82,High Risk
2026-06-25 11:41:50,910,390,23,44,High Risk
2026-06-25 11:41:55,507,156,45,48,Warning
2026-06-25 11:42:00,419,299,45,85,Warning
2026-06-25 11:42:05,562,337,27,83,Warning
2026-06-25 11:42:10,976,60,25,94,High Risk
2026-06-25 11:42:15,438,251,20,33,Warning
2026-06-25 11:42:20,65,488,23,73,Warning
2026-06-25 11:42:25,446,320,35,87,Warning
2026-06-25 11:42:30,448,576,38,43,High Risk
2026-06-25 11:42:35,459,150,26,43,Safe
2026-06-25 11:42:40,330,450,37,42,Warning
2026-06-25 11:42:45,535,531,26,90,Critical
2026-06-25 11:42:50,950,183,25,55,Warning
2026-06-25 11:42:55,482,367,41,72,High Risk
2026-06-25 11:43:00,872,340,45,68,High Risk
2026-06-25 11:43:05,796,427,20,47,High Risk
2026-06-25 11:43:10,800,499,34,64,High Risk
2026-06-25 11:43:15,241,175,40,52,Safe
2026-06-25 11:43:20,435,348,39,74,Warning
2026-06-25 11:43:25,196,355,27,82,Warning
2026-06-25 11:43:30,260,257,21,78,Warning
2026-06-25 11:43:35,520,585,20,36,High Risk
2026-06-25 11:43:40,694,192,22,70,Warning
2026-06-25 11:43:45,248,371,26,91,Warning
2026-06-25 11:43:50,611,310,20,52,Warning
2026-06-25 11:43:55,507,224,36,62,Warning
2026-06-25 11:44:00,875,396,36,92,Critical
2026-06-25 11:44:05,468,221,38,77,Warning
2026-06-25 11:44:10,875,153,29,69,Warning
2026-06-25 11:44:15,457,303,22,46,Warning
2026-06-25 11:44:20,547,387,25,54,High Risk
2026-06-25 11:44:25,601,75,34,84,Warning
2026-06-25 11:44:30,297,363,37,41,Warning
2026-06-25 11:44:35,722,276,30,45,Warning
2026-06-25 11:44:40,938,135,30,89,High Risk
2026-06-25 11:44:45,228,311,26,41,Safe
2026-06-25 11:44:50,292,586,34,58,High Risk
2026-06-25 11:44:55,663,68,24,36,Warning
2026-06-25 11:45:00,122,192,24,57,Safe
2026-06-25 11:45:05,244,561,37,40,Warning
2026-06-25 11:45:10,626,273,44,80,High Risk
2026-06-25 11:45:15,373,195,34,37,Safe
2026-06-25 11:45:20,738,316,27,40,Warning
2026-06-25 11:45:25,229,364,32,90,Warning
2026-06-25 11:45:30,483,122,45,54,Warning
2026-06-25 11:45:35,370,365,36,76,Warning
2026-06-25 11:45:40,768,505,29,85,Critical
2026-06-25 11:45:45,426,299,34,85,Warning
2026-06-25 11:45:50,832,568,38,59,Critical
2026-06-25 11:45:55,645,182,43,84,Warning
2026-06-25 11:46:00,636,101,29,85,Warning
2026-06-25 11:46:05,879,377,41,45,Critical
2026-06-25 11:46:10,114,466,38,50,Warning
2026-06-25 11:46:15,236,563,20,63,Warning
2026-06-25 11:46:20,642,72,26,33,Warning
2026-06-25 11:46:25,933,185,45,57,High Risk
2026-06-25 11:46:30,149,71,26,38,Safe
2026-06-25 11:46:35,858,548,38,46,Critical
2026-06-25 11:46:40,234,412,27,34,Warning
2026-06-25 11:46:45,386,205,28,78,Warning
2026-06-25 11:46:50,214,191,20,34,Safe
2026-06-25 11:46:55,719,187,25,67,Warning
2026-06-25 11:47:00,216,159,36,60,Safe
2026-06-25 11:47:05,92,385,26,55,Warning
2026-06-25 11:47:10,927,396,30,53,High Risk
2026-06-25 11:47:15,726,400,40,51,High Risk
2026-06-25 11:47:20,130,123,45,51,Safe
2026-06-25 11:47:25,710,306,30,80,Warning
2026-06-25 11:47:30,493,585,41,66,High Risk
2026-06-25 11:47:35,369,57,21,47,Safe
2026-06-25 11:47:40,570,289,20,77,Warning
2026-06-25 11:47:45,249,140,28,40,Safe
2026-06-25 11:47:50,920,467,22,57,High Risk
2026-06-25 11:47:55,537,237,33,54,Warning
2026-06-25 11:48:00,154,146,34,32,Safe
2026-06-25 11:48:05,854,394,43,80,Critical
2026-06-25 11:48:10,336,509,20,82,High Risk
2026-06-25 11:48:15,855,336,29,73,High Risk
2026-06-25 11:48:20,944,556,44,76,Critical
2026-06-25 11:48:25,611,217,21,71,Warning
2026-06-25 11:48:30,941,351,29,72,High Risk
2026-06-25 11:48:35,593,197,36,80,Warning
2026-06-25 11:48:40,259,500,22,86,High Risk
2026-06-25 11:48:45,218,289,30,54,Safe
2026-06-25 11:48:50,60,470,41,94,High Risk
2026-06-25 11:48:55,717,516,26,41,High Risk
2026-06-25 11:49:00,374,392,23,40,Warning
2026-06-25 11:49:05,361,575,35,59,High Risk
2026-06-25 11:49:10,199,422,26,60,Warning
2026-06-25 11:49:15,764,548,42,45,Critical
2026-06-25 11:49:20,777,341,45,81,High Risk
2026-06-25 11:49:25,371,63,28,58,Safe
2026-06-25 11:49:30,129,177,28,83,Safe
2026-06-25 11:49:35,968,222,37,56,High Risk
2026-06-25 11:49:40,805,270,25,32,High Risk
2026-06-25 11:49:45,70,211,26,46,Safe
2026-06-25 11:49:50,225,147,31,30,Safe
2026-06-25 11:49:55,876,133,22,31,Warning
2026-06-25 11:50:00,162,112,43,51,Safe
2026-06-25 11:50:05,851,578,30,45,Critical
2026-06-25 11:50:10,957,197,23,69,Warning
2026-06-25 11:50:15,796,574,43,37,Critical
2026-06-25 11:50:20,302,565,24,78,High Risk
2026-06-25 11:50:25,962,527,23,70,Critical
2026-06-25 11:50:30,885,439,32,87,Critical
2026-06-25 11:50:35,474,338,44,59,Warning
2026-06-25 11:50:40,776,523,44,31,Critical
2026-06-25 11:50:45,625,492,32,72,High Risk
2026-06-25 11:50:50,497,523,30,41,High Risk
2026-06-25 11:50:55,835,491,20,76,High Risk
2026-06-25 11:51:00,889,272,32,35,High Risk
2026-06-25 11:51:05,468,595,45,35,High Risk
2026-06-25 11:51:10,366,70,26,65,Safe
2026-06-25 11:51:15,582,61,38,36,Warning
2026-06-25 11:51:20,513,436,37,31,High Risk
2026-06-25 11:51:25,435,465,28,32,Warning
2026-06-25 11:51:30,163,356,29,76,Warning
2026-06-25 11:51:35,501,331,23,85,Warning
2026-06-25 11:51:40,196,385,23,32,Warning
2026-06-25 11:51:45,307,280,41,61,Warning
2026-06-25 11:51:50,205,396,40,32,Warning
2026-06-25 11:51:55,312,595,27,55,High Risk
2026-06-25 11:52:00,974,414,42,83,Critical
2026-06-25 11:52:05,167,287,37,49,Safe
2026-06-25 11:52:10,417,460,28,85,Warning
2026-06-25 11:52:15,574,261,37,65,Warning
2026-06-25 11:52:20,538,354,34,81,High Risk
2026-06-25 11:52:25,580,384,25,76,High Risk
2026-06-25 11:52:30,610,492,31,58,High Risk
2026-06-25 11:52:35,387,598,23,73,High Risk
2026-06-25 11:52:40,178,287,22,60,Safe
2026-06-25 11:52:45,863,247,40,45,High Risk
2026-06-25 11:52:50,879,326,21,94,High Risk
2026-06-25 11:52:55,799,471,43,65,Critical
2026-06-25 11:53:00,997,281,20,51,High Risk
2026-06-25 11:53:05,351,259,25,42,Warning
2026-06-25 11:53:10,913,427,45,71,Critical
2026-06-25 11:53:15,444,214,42,88,High Risk
2026-06-25 11:53:20,178,547,24,67,Warning
2026-06-25 11:53:25,485,465,43,48,High Risk
2026-06-25 11:53:30,806,556,37,70,Critical
2026-06-25 11:53:35,643,170,42,31,Warning
2026-06-25 11:53:40,445,520,44,81,High Risk
2026-06-25 11:53:45,82,341,30,68,Safe
2026-06-25 11:53:50,746,96,41,47,Warning
2026-06-25 11:53:55,651,469,22,49,High Risk
2026-06-25 11:54:00,378,308,38,88,Warning
2026-06-25 11:54:05,302,343,41,37,Warning
2026-06-25 11:54:10,387,518,36,88,High Risk
2026-06-25 11:54:15,391,279,43,65,Warning
2026-06-25 11:54:20,819,449,30,86,Critical
2026-06-25 11:54:25,617,176,33,93,Warning
2026-06-25 11:54:30,536,398,23,64,High Risk
2026-06-25 11:54:35,311,329,28,38,Warning
2026-06-25 11:54:40,224,559,38,79,Warning
2026-06-25 11:54:45,183,126,22,45,Safe
2026-06-25 11:54:50,194,374,20,81,Warning
2026-06-25 11:54:55,138,328,45,88,Warning
2026-06-25 11:55:00,475,119,25,52,Safe
2026-06-25 11:55:05,762,404,38,50,High Risk
2026-06-25 11:55:10,654,480,27,56,High Risk
2026-06-25 11:55:15,135,426,37,63,Warning
2026-06-25 11:55:20,560,266,27,93,High Risk
2026-06-25 11:55:25,568,161,36,41,Warning
2026-06-25 11:55:30,197,330,31,40,Safe
2026-06-25 11:55:35,452,478,26,42,Warning
2026-06-25 11:55:40,560,120,38,82,Warning
2026-06-25 11:55:45,831,60,23,52,Warning
2026-06-25 11:55:50,822,249,25,32,High Risk
2026-06-25 11:55:55,708,128,28,74,Warning
2026-06-25 11:56:00,138,304,37,94,Warning
2026-06-25 11:56:05,143,541,40,44,Warning
2026-06-25 11:56:10,193,543,41,66,High Risk
2026-06-25 11:56:15,502,324,37,74,Warning
2026-06-25 11:56:20,817,401,43,52,Critical
2026-06-25 11:56:25,229,69,32,30,Safe
2026-06-25 11:56:30,421,586,44,38,High Risk
2026-06-25 11:56:35,648,437,28,40,High Risk
2026-06-25 11:56:40,374,295,30,32,Warning
2026-06-25 11:56:45,844,161,40,30,Warning
2026-06-25 11:56:50,900,360,27,80,High Risk
2026-06-25 11:56:55,350,380,37,70,Warning
2026-06-25 11:57:00,368,568,29,55,High Risk
2026-06-25 11:57:05,115,350,33,59,Safe
2026-06-25 11:57:10,438,398,28,77,Warning
2026-06-25 11:57:15,982,349,20,91,High Risk
2026-06-25 11:57:20,898,106,38,46,Warning
2026-06-25 11:57:25,806,530,26,85,Critical
2026-06-25 11:57:30,945,552,41,39,Critical
2026-06-25 11:57:35,518,399,33,71,High Risk
2026-06-25 11:57:40,121,282,33,92,Warning
2026-06-25 11:57:45,700,330,43,33,High Risk
2026-06-25 11:57:50,783,338,28,49,High Risk
2026-06-25 11:57:55,709,99,28,57,Warning
2026-06-25 11:58:00,566,205,24,95,High Risk
2026-06-25 11:58:05,164,574,32,91,High Risk
2026-06-25 11:58:10,202,339,25,67,Safe
2026-06-25 11:58:15,999,309,41,63,High Risk
2026-06-25 11:58:20,650,280,33,78,Warning
2026-06-25 11:58:25,132,109,32,59,Safe
2026-06-25 11:58:30,407,244,40,69,Warning
2026-06-25 11:58:35,125,294,30,95,Warning
2026-06-25 11:58:40,502,538,40,80,High Risk
2026-06-25 11:58:45,494,264,40,85,Warning
2026-06-25 11:58:50,606,510,36,50,High Risk
2026-06-25 11:58:55,121,375,22,79,Warning
2026-06-25 11:59:00,109,233,32,87,Warning
2026-06-25 11:59:05,217,358,39,38,Warning
2026-06-25 11:59:10,923,467,31,80,High Risk
2026-06-25 11:59:15,644,531,43,42,Critical
2026-06-25 11:59:20,945,126,22,53,Warning
2026-06-25 11:59:25,234,407,40,34,Warning
2026-06-25 11:59:30,846,371,44,85,Critical
2026-06-25 11:59:35,620,360,38,31,High Risk
2026-06-25 11:59:40,290,334,27,91,Warning
2026-06-25 11:59:45,234,287,42,49,Warning
2026-06-25 11:59:50,361,101,36,72,Safe
2026-06-25 11:59:55,928,480,33,90,Critical
2026-06-25 12:00:00,613,274,45,58,High Risk
2026-06-25 12:00:05,582,182,25,77,Warning
2026-06-25 12:00:10,231,435,31,72,Warning
2026-06-25 12:00:15,421,410,43,67,High Risk
2026-06-25 12:00:20,121,552,34,31,Warning
2026-06-25 12:00:25,950,473,35,48,High Risk
2026-06-25 12:00:30,829,338,26,41,High Risk
2026-06-25 12:00:35,829,479,33,52,High Risk
2026-06-25 12:00:40,535,255,38,78,Warning
2026-06-25 12:00:45,935,483,38,71,High Risk
2026-06-25 12:00:50,877,301,42,68,High Risk
2026-06-25 12:00:55,363,303,37,43,Warning
2026-06-25 12:01:00,360,213,25,41,Warning
2026-06-25 12:01:05,251,193,37,34,Safe
2026-06-25 12:01:10,517,387,45,48,High Risk
2026-06-25 12:01:15,607,400,34,31,High Risk
2026-06-25 12:01:20,923,120,22,41,Warning
2026-06-25 12:01:25,382,126,23,40,Safe
2026-06-25 12:01:30,521,215,45,79,High Risk
2026-06-25 12:01:35,594,561,30,62,High Risk
2026-06-25 12:01:40,974,598,21,40,Critical
2026-06-25 12:01:45,231,462,45,84,Warning
2026-06-25 12:01:50,587,244,23,47,Warning
2026-06-25 12:01:55,882,56,26,63,Warning
2026-06-25 12:02:00,286,436,27,77,Warning
2026-06-25 12:02:05,230,152,38,51,Safe
2026-06-25 12:02:10,769,253,23,86,High Risk
2026-06-25 12:02:15,283,577,45,40,High Risk
2026-06-25 12:02:20,323,107,31,61,Safe
2026-06-25 12:02:25,939,461,43,31,Critical
2026-06-25 12:02:30,952,480,38,92,Critical
2026-06-25 12:02:35,751,231,28,69,High Risk
2026-06-25 12:02:40,549,361,32,38,High Risk
2026-06-25 12:02:45,56,360,20,66,Warning
2026-06-25 12:02:50,53,518,21,83,Warning
2026-06-25 12:02:55,148,368,27,72,Warning
2026-06-25 12:03:00,832,405,29,95,Critical
2026-06-25 12:03:05,249,399,25,37,Warning
2026-06-25 12:03:10,665,250,45,87,High Risk
2026-06-25 12:03:15,940,312,42,86,Critical
2026-06-25 12:03:20,600,459,44,32,High Risk
2026-06-25 12:03:25,727,538,26,54,High Risk
2026-06-25 12:03:30,305,143,45,74,Warning
2026-06-25 12:03:35,929,382,39,53,High Risk
2026-06-25 12:03:40,647,70,34,72,Warning
2026-06-25 12:03:45,203,285,44,68,Warning
2026-06-25 12:03:50,181,83,39,60,Safe
2026-06-25 12:03:55,632,554,24,44,High Risk
2026-06-25 12:04:00,746,144,23,55,Warning
2026-06-25 12:04:05,163,444,39,89,Warning
2026-06-25 12:04:10,247,371,40,66,Warning
2026-06-25 12:04:15,584,458,34,77,High Risk
2026-06-25 12:04:20,484,514,40,82,High Risk
2026-06-25 12:04:25,152,486,30,48,Warning
2026-06-25 12:04:30,313,320,28,68,Warning
2026-06-25 12:04:35,902,374,28,38,High Risk
2026-06-25 12:04:40,950,508,27,87,Critical
2026-06-25 12:04:45,665,585,33,85,High Risk
2026-06-25 12:04:50,734,222,27,89,High Risk
2026-06-25 12:04:55,435,276,34,42,Warning
2026-06-25 12:05:00,849,309,30,47,High Risk
2026-06-25 12:05:05,341,301,36,32,Warning
2026-06-25 12:05:10,748,366,21,40,High Risk
2026-06-25 12:05:15,72,322,33,30,Safe
2026-06-25 12:05:20,213,592,20,69,Warning
2026-06-25 12:05:25,702,221,43,88,High Risk
2026-06-25 12:05:30,471,328,35,75,Warning
2026-06-25 12:05:35,684,450,32,71,High Risk
2026-06-25 12:05:40,380,472,42,63,High Risk
2026-06-25 12:05:45,388,505,37,57,High Risk
2026-06-25 12:05:50,975,347,20,72,High Risk
2026-06-25 12:05:55,594,371,42,63,High Risk
2026-06-25 12:06:00,756,376,20,95,Critical
2026-06-25 12:06:05,792,389,33,51,High Risk
2026-06-25 12:06:10,117,327,31,42,Safe
2026-06-25 12:06:15,615,154,20,62,Warning
2026-06-25 12:06:20,56,414,43,72,Warning
2026-06-25 12:06:25,559,531,25,87,Critical
2026-06-25 12:06:30,281,246,25,57,Warning
2026-06-25 12:06:35,323,195,21,35,Safe
2026-06-25 12:06:40,564,264,22,31,Warning
2026-06-25 12:06:45,379,533,20,31,High Risk
2026-06-25 12:06:50,625,125,44,79,Warning
2026-06-25 12:06:55,702,497,29,71,High Risk
2026-06-25 12:07:00,526,372,33,51,High Risk
2026-06-25 12:07:05,541,171,30,44,Warning
2026-06-25 12:07:10,478,164,45,94,Warning
2026-06-25 12:07:15,501,112,37,84,Warning
2026-06-25 12:07:20,237,392,31,80,Warning
2026-06-25 12:07:25,557,158,38,74,Warning
2026-06-25 12:07:30,606,210,35,71,Warning
2026-06-25 12:07:35,804,281,40,77,High Risk
2026-06-25 12:07:40,143,396,29,40,Warning
2026-06-25 12:07:45,666,492,26,67,High Risk
2026-06-25 12:07:50,801,368,45,77,Critical
2026-06-25 12:07:55,367,315,25,72,Warning
2026-06-25 12:08:00,307,105,45,67,Warning
2026-06-25 12:08:05,529,569,33,64,High Risk
2026-06-25 12:08:10,418,553,45,66,High Risk
2026-06-25 12:08:15,748,158,42,91,High Risk
2026-06-25 12:08:20,425,55,22,64,Safe
2026-06-25 12:08:25,861,548,30,85,Critical
2026-06-25 12:08:30,221,536,31,60,Warning
2026-06-25 12:08:35,326,85,28,56,Safe
2026-06-25 12:08:40,169,217,29,83,Safe
2026-06-25 12:08:45,161,585,23,81,Warning
2026-06-25 12:08:50,469,122,39,37,Safe
2026-06-25 12:08:55,194,386,37,82,Warning
2026-06-25 12:09:00,262,165,32,80,Safe
2026-06-25 12:09:05,83,71,25,79,Safe
2026-06-25 12:09:10,181,68,24,54,Safe
2026-06-25 12:09:15,826,397,35,56,High Risk
2026-06-25 12:09:20,138,428,42,57,Warning
2026-06-25 12:09:25,862,536,37,48,Critical
2026-06-25 12:09:30,278,403,33,52,Warning
2026-06-25 12:09:35,144,472,25,36,Warning
2026-06-25 12:09:40,550,431,27,79,High Risk
2026-06-25 12:09:45,263,262,40,44,Warning
2026-06-25 12:09:50,431,418,25,74,Warning
2026-06-25 12:09:55,85,525,24,36,Warning
2026-06-25 12:10:00,761,475,42,68,Critical
2026-06-25 12:10:05,345,475,41,33,High Risk
2026-06-25 12:10:10,622,106,36,46,Warning
2026-06-25 12:10:15,72,462,39,59,Warning
2026-06-25 12:10:20,723,143,42,56,Warning
2026-06-25 12:10:25,224,92,26,50,Safe
2026-06-25 12:10:30,817,123,32,63,Warning
2026-06-25 12:10:35,536,534,33,72,High Risk
2026-06-25 12:10:40,999,445,35,39,High Risk
2026-06-25 12:10:45,119,173,26,52,Safe
2026-06-25 12:10:50,495,265,20,30,Warning
2026-06-25 12:10:55,64,502,35,66,Warning
2026-06-25 12:11:00,325,236,23,91,Warning
2026-06-25 12:11:05,96,280,45,87,Warning
2026-06-25 12:11:10,331,393,34,80,Warning
2026-06-25 12:11:15,284,101,21,50,Safe
2026-06-25 12:11:20,409,504,42,88,Critical
2026-06-25 12:11:25,678,260,38,61,Warning
2026-06-25 12:11:30,674,516,34,82,High Risk
2026-06-25 12:11:35,839,190,21,89,High Risk
2026-06-25 12:11:40,932,354,39,35,High Risk
2026-06-25 12:11:45,377,296,38,57,Warning
2026-06-25 12:11:50,934,241,36,58,High Risk
2026-06-25 12:11:55,202,529,33,78,Warning
2026-06-25 12:12:00,358,184,21,83,Safe
2026-06-25 12:12:05,586,76,42,51,Warning
2026-06-25 12:12:10,467,600,43,80,High Risk
2026-06-25 12:12:15,97,119,41,34,Safe
2026-06-25 12:12:20,613,593,32,78,High Risk
2026-06-25 12:12:25,175,146,40,91,Safe
2026-06-25 12:12:30,600,131,34,83,Warning
2026-06-25 12:12:35,561,51,33,64,Warning
2026-06-25 12:12:40,966,269,44,68,High Risk
2026-06-25 12:12:45,946,305,23,51,High Risk
2026-06-25 12:12:50,510,410,32,49,High Risk
2026-06-25 12:12:55,723,75,36,83,Warning
2026-06-25 12:13:00,345,388,40,68,Warning
2026-06-25 12:13:05,993,258,28,56,High Risk
2026-06-25 12:13:10,144,347,33,57,Safe
2026-06-25 12:13:15,234,558,23,46,Warning
2026-06-25 12:13:20,259,434,45,47,High Risk
2026-06-25 12:13:25,721,191,26,88,Warning
2026-06-25 12:13:30,413,444,26,33,Warning
2026-06-25 12:13:35,344,522,24,53,High Risk
2026-06-25 12:13:40,487,89,24,30,Safe
2026-06-25 12:13:45,711,248,25,71,Warning
2026-06-25 12:13:50,884,175,34,34,Warning
2026-06-25 12:13:55,355,558,34,51,High Risk
2026-06-25 12:14:00,764,545,42,90,Critical
2026-06-25 12:14:05,339,589,22,50,High Risk
2026-06-25 12:14:10,183,234,28,52,Safe
2026-06-25 12:14:15,402,148,20,84,Safe
2026-06-25 12:14:20,794,218,43,32,High Risk
2026-06-25 12:14:25,606,248,23,77,Warning
2026-06-25 12:14:30,638,73,29,34,Warning
2026-06-25 12:14:35,471,415,30,64,Warning
2026-06-25 12:14:40,944,243,40,69,High Risk
2026-06-25 12:14:45,675,536,42,46,Critical
2026-06-25 12:14:50,57,333,38,52,Safe
2026-06-25 12:14:55,395,299,20,63,Warning
2026-06-25 12:15:00,896,215,32,64,High Risk
2026-06-25 12:15:05,274,363,43,40,High Risk
2026-06-25 12:15:10,626,542,26,47,High Risk
2026-06-25 12:15:15,349,460,36,71,Warning
2026-06-25 12:15:20,850,373,37,82,High Risk
2026-06-25 12:15:25,278,539,35,59,High Risk
2026-06-25 12:15:30,678,50,32,36,Warning
2026-06-25 12:15:35,596,325,33,88,High Risk
2026-06-25 12:15:40,321,404,43,42,High Risk
2026-06-25 12:15:45,309,474,26,45,Warning
2026-06-25 12:15:50,750,575,31,47,High Risk
2026-06-25 12:15:55,376,332,35,77,Warning
2026-06-25 12:16:00,989,516,21,83,Critical
2026-06-25 12:16:05,982,244,27,49,High Risk
2026-06-25 12:16:10,743,587,22,76,High Risk
2026-06-25 12:16:15,774,212,21,42,High Risk
2026-06-25 12:16:20,677,506,23,51,High Risk
2026-06-25 12:16:25,597,482,20,45,High Risk
2026-06-25 12:16:30,871,148,38,56,Warning
2026-06-25 12:16:35,680,186,35,37,Warning
2026-06-25 12:16:40,918,511,27,31,Critical
2026-06-25 12:16:45,625,451,30,62,High Risk
2026-06-25 12:16:50,501,232,45,55,High Risk
2026-06-25 12:16:55,478,272,37,38,Warning
2026-06-25 12:17:00,979,132,22,91,High Risk
2026-06-25 12:17:05,202,308,34,78,Safe
2026-06-25 12:17:10,338,209,41,37,Warning
2026-06-25 12:17:15,853,530,21,55,Critical
2026-06-25 12:17:20,469,553,44,87,Critical
2026-06-25 12:17:25,578,90,39,52,Warning
2026-06-25 12:17:30,790,476,20,38,High Risk
2026-06-25 12:17:35,835,329,33,32,High Risk
2026-06-25 12:17:40,360,374,35,33,Warning
2026-06-25 12:17:45,657,444,22,81,High Risk
2026-06-25 12:17:50,458,320,28,51,Warning
2026-06-25 12:17:55,441,276,40,75,Warning
2026-06-25 12:18:00,431,578,32,77,High Risk
2026-06-25 12:18:05,858,309,21,84,High Risk
2026-06-25 12:18:10,312,292,34,70,Warning
2026-06-25 12:18:15,866,61,36,71,Warning
2026-06-25 12:18:20,635,451,37,88,High Risk
